,Date,Suburb,Postcode,Distance,Type,Rooms,Price,Bedroom,Bathroom,Car,Landsize,Latitude,Longtitude
58525,1495807200.0,Glen Iris,3146,7.3,h,3,1440000,3.0,2.0,2.0,0.0,-37.85139,145.05835
58526,1495807200.0,Glen Iris,3146,7.3,u,3,1330000,3.0,2.0,2.0,296.0,-37.85948,145.08571
58527,1495807200.0,Glen Waverley,3150,16.7,h,4,1130000,4.0,2.0,2.0,690.0,-37.90004,145.17205
58528,1495807200.0,Glen Waverley,3150,16.7,h,4,1331000,4.0,2.0,2.0,762.0,-37.86584,145.16502
58529,1495807200.0,Glen Waverley,3150,16.7,h,4,1100000,4.0,2.0,2.0,726.0,-37.89814,145.14457
58530,1495807200.0,Glen Waverley,3150,16.7,u,3,1135000,3.0,2.0,2.0,328.0,-37.86931,145.15081
58531,1495807200.0,Glenroy,3046,11.2,h,4,651000,4.0,1.0,2.0,587.0,-37.69897,144.90998
58532,1495807200.0,Glenroy,3046,11.2,h,3,865000,3.0,1.0,1.0,746.0,-37.71051,144.90925
58533,1495807200.0,Glenroy,3046,11.2,u,1,362500,1.0,1.0,1.0,124.0,-37.70917,144.92291
58534,1495807200.0,Glenroy,3046,11.2,h,3,922000,3.0,1.0,1.0,584.0,-37.71016,144.9215
58535,1495807200.0,Glenroy,3046,11.2,h,2,650000,2.0,1.0,2.0,650.0,-37.69712,144.91949
58536,1495807200.0,Glenroy,3046,11.2,h,3,963500,3.0,2.0,6.0,697.0,-37.69647,144.9113
58537,1495807200.0,Glenroy,3046,11.2,h,3,815000,3.0,1.0,1.0,641.0,-37.70757,144.90782
58538,1495807200.0,Greensborough,3088,16.1,h,3,740000,3.0,1.0,3.0,580.0,-37.71536,145.10205
58539,1495807200.0,Greenvale,3059,20.4,h,5,750000,5.0,2.0,2.0,877.0,-37.63823,144.88675
58540,1495807200.0,Greenvale,3059,20.4,h,4,730000,4.0,2.0,1.0,633.0,-37.63958,144.90267
58541,1495807200.0,Greenvale,3059,20.4,h,3,770000,3.0,2.0,2.0,711.0,-37.64297,144.88796
58542,1495807200.0,Greenvale,3059,20.4,h,3,550000,3.0,2.0,2.0,392.0,-37.62458,144.88546
58543,1495807200.0,Hadfield,3046,11.2,h,3,870000,3.0,1.0,6.0,700.0,-37.70569,144.94048
58544,1495807200.0,Hampton,3188,13.8,h,4,2905000,4.0,2.0,2.0,630.0,-37.93571,145.00964
58545,1495807200.0,Hampton,3188,13.8,h,2,1695000,2.0,1.0,2.0,765.0,-37.93594,145.0195
58546,1495807200.0,Hampton,3188,13.8,h,4,2550000,4.0,2.0,2.0,726.0,-37.93167,145.00134
58547,1495807200.0,Hampton Park,3976,33.3,h,3,561000,3.0,2.0,3.0,646.0,-38.03378,145.2621
58548,1495807200.0,Hawthorn,3122,5.3,u,2,525000,2.0,1.0,1.0,279.0,-37.82676,145.04444
58549,1495807200.0,Hawthorn,3122,5.3,h,4,2800000,4.0,2.0,2.0,750.0,-37.81557,145.04281
58550,1495807200.0,Hawthorn,3122,5.3,h,3,1870000,3.0,1.0,1.0,271.0,-37.81816,145.03938
58551,1495807200.0,Hawthorn,3122,5.3,h,3,2402500,3.0,2.0,2.0,273.0,-37.81625,145.03789
58552,1495807200.0,Hawthorn,3122,5.3,h,3,1955000,3.0,1.0,2.0,261.0,-37.81965,145.02367
58553,1495807200.0,Hawthorn,3122,5.3,h,3,1702000,3.0,1.0,2.0,290.0,-37.81767,145.04041
58554,1495807200.0,Hawthorn,3122,5.3,u,2,500000,2.0,2.0,1.0,0.0,-37.8213,145.02913
58555,1495807200.0,Hawthorn,3122,5.3,h,4,3399000,4.0,2.0,2.0,446.0,-37.82785,145.03816
58556,1495807200.0,Hawthorn,3122,5.3,h,4,3900000,4.0,2.0,1.0,595.0,-37.81396,145.01899
58557,1495807200.0,Hawthorn,3122,5.3,u,2,697000,2.0,1.0,1.0,0.0,-37.82887,145.03676
58558,1495807200.0,Hawthorn East,3123,6.2,u,2,802500,2.0,1.0,2.0,966.0,-37.82524,145.05568
58559,1495807200.0,Hawthorn East,3123,6.2,u,1,441000,1.0,1.0,0.0,0.0,-37.8327,145.05428
58560,1495807200.0,Hawthorn East,3123,6.2,h,3,2680000,3.0,2.0,4.0,522.0,-37.82701,145.0541
58561,1495807200.0,Hawthorn East,3123,6.2,u,2,500000,2.0,1.0,1.0,1324.0,-37.83012,145.04751
58562,1495807200.0,Heidelberg,3084,8.9,t,2,738000,2.0,1.0,2.0,154.0,-37.75343,145.06328
58563,1495807200.0,Heidelberg Heights,3081,8.8,t,3,715000,3.0,2.0,2.0,192.0,-37.74128,145.05607
58564,1495807200.0,Heidelberg Heights,3081,8.8,h,3,800000,3.0,1.0,0.0,583.0,-37.73752,145.05228
58565,1495807200.0,Heidelberg Heights,3081,8.8,t,2,680000,2.0,1.0,1.0,129.0,-37.74931,145.05505
58566,1495807200.0,Heidelberg Heights,3081,8.8,h,3,1010000,3.0,1.0,2.0,648.0,-37.73658,145.05341
58567,1495807200.0,Heidelberg Heights,3081,8.8,u,3,630000,3.0,1.0,1.0,277.0,-37.73426,145.05986
58568,1495807200.0,Heidelberg West,3081,8.8,h,3,605000,3.0,1.0,2.0,377.0,-37.73712,145.0369
58569,1495807200.0,Heidelberg West,3081,8.8,h,3,580000,3.0,1.0,2.0,429.0,-37.73704,145.03697
58570,1495807200.0,Heidelberg West,3081,8.8,u,2,444000,2.0,1.0,1.0,94.0,-37.74432,145.04721
58571,1495807200.0,Heidelberg West,3081,8.8,h,2,532000,2.0,2.0,1.0,220.0,-37.73549,145.0487
58572,1495807200.0,Highett,3190,16.0,h,3,1600000,3.0,2.0,3.0,598.0,-37.95357,145.02651
58573,1495807200.0,Hillside,3037,18.0,h,4,677000,4.0,2.0,2.0,661.0,-37.69655,144.75538
58574,1495807200.0,Hillside,3037,18.0,h,4,737500,4.0,2.0,2.0,704.0,-37.68175,144.74087
58575,1495807200.0,Hoppers Crossing,3029,18.4,h,3,520000,3.0,2.0,2.0,530.0,-37.86713,144.71086
58576,1495807200.0,Hoppers Crossing,3029,18.4,h,3,553100,3.0,2.0,2.0,540.0,-37.8765,144.69638
58577,1495807200.0,Hoppers Crossing,3029,18.4,h,3,418000,3.0,2.0,1.0,435.0,-37.86767,144.68409
58578,1495807200.0,Hoppers Crossing,3029,18.4,h,3,505000,3.0,1.0,1.0,663.0,-37.86658,144.71221
58579,1495807200.0,Hoppers Crossing,3029,18.4,h,3,492000,3.0,1.0,1.0,581.0,-37.87711,144.68825
58580,1495807200.0,Hoppers Crossing,3029,18.4,h,4,680000,4.0,2.0,3.0,800.0,-37.87051,144.7141
58581,1495807200.0,Hoppers Crossing,3029,18.4,h,4,472000,4.0,2.0,2.0,546.0,-37.85146,144.67109
58582,1495807200.0,Hoppers Crossing,3029,18.4,h,3,442500,3.0,1.0,2.0,537.0,-37.87016,144.70606
58583,1495807200.0,Hughesdale,3166,12.3,u,3,1203500,3.0,2.0,2.0,311.0,-37.89829,145.08141
58584,1495807200.0,Hughesdale,3166,12.3,h,3,1250000,3.0,1.0,2.0,603.0,-37.90192,145.0756
58585,1495807200.0,Ivanhoe,3079,7.8,h,3,1475000,3.0,1.0,2.0,424.0,-37.76353,145.02941
58586,1495807200.0,Ivanhoe East,3079,7.8,h,3,1640000,3.0,1.0,2.0,617.0,-37.77212,145.05813
58587,1495807200.0,Jacana,3047,14.0,h,3,590500,3.0,1.0,1.0,708.0,-37.68825,144.91484
58588,1495807200.0,Keilor,3036,14.5,h,3,895000,3.0,1.0,1.0,589.0,-37.7143,144.8315
58589,1495807200.0,Keilor Downs,3038,15.5,h,4,790000,4.0,2.0,3.0,696.0,-37.72394,144.8147
58590,1495807200.0,Keilor East,3033,11.7,h,3,825000,3.0,1.0,0.0,534.0,-37.7444,144.86124
58591,1495807200.0,Keilor East,3033,11.7,h,3,806000,3.0,2.0,4.0,546.0,-37.74761,144.8521
58592,1495807200.0,Keilor East,3033,11.7,h,4,698000,4.0,2.0,2.0,535.0,-37.74083,144.85545
58593,1495807200.0,Keilor Park,3042,10.4,h,3,752500,3.0,2.0,1.0,468.0,-37.72203,144.85994
58594,1495807200.0,Kensington,3031,3.4,u,1,400000,1.0,1.0,1.0,0.0,-37.79741,144.92614
58595,1495807200.0,Kensington,3031,3.4,t,1,715000,1.0,1.0,0.0,91.0,-37.7914,144.93076
58596,1495807200.0,Kew,3101,5.4,h,3,1300000,3.0,1.0,2.0,257.0,-37.81176,145.02807
58597,1495807200.0,Kew,3101,5.4,u,3,660000,3.0,1.0,1.0,1096.0,-37.81207,145.0371
58598,1495807200.0,Kew,3101,5.4,h,4,2425000,4.0,3.0,1.0,638.0,-37.80719,145.02248
58599,1495807200.0,Kew,3101,5.4,t,2,825000,2.0,1.0,3.0,193.0,-37.79438,145.03369
58600,1495807200.0,Kew,3101,5.4,u,2,682000,2.0,1.0,1.0,0.0,-37.80154,145.03258
58601,1495807200.0,Kew,3101,5.4,h,5,3200500,5.0,2.0,2.0,842.0,-37.80469,145.05213
58602,1495807200.0,Kew,3101,5.4,h,3,1110000,3.0,2.0,2.0,200.0,-37.7948,145.0364
58603,1495807200.0,Kew East,3102,7.3,h,4,2258000,4.0,1.0,2.0,836.0,-37.79702,145.05352
58604,1495807200.0,Kew East,3102,7.3,h,3,1650000,3.0,3.0,1.0,204.0,-37.7927,145.05349
58605,1495807200.0,Keysborough,3173,25.2,h,4,1250000,4.0,2.0,2.0,560.0,-38.00512,145.14935
58606,1495807200.0,Kings Park,3021,14.0,h,5,520000,5.0,2.0,3.0,545.0,-37.7323,144.77861
58607,1495807200.0,Knoxfield,3180,23.3,h,4,1218000,4.0,2.0,2.0,900.0,-37.87695,145.2547
58608,1495807200.0,Knoxfield,3180,23.3,h,4,1010000,4.0,2.0,2.0,620.0,-37.88308,145.24953
58609,1495807200.0,Lalor,3075,16.3,u,2,383000,2.0,1.0,2.0,138.0,-37.67527,145.02775
58610,1495807200.0,Lalor,3075,16.3,h,3,600000,3.0,2.0,2.0,534.0,-37.67323,145.03976
58611,1495807200.0,Lalor,3075,16.3,h,3,487000,3.0,1.0,1.0,533.0,-37.67605,145.03956
58612,1495807200.0,Lalor,3075,16.3,h,3,572000,3.0,1.0,2.0,640.0,-37.6591,145.00549
58613,1495807200.0,Lower Plenty,3093,14.6,u,2,650000,2.0,2.0,2.0,248.0,-37.72473,145.11657
58614,1495807200.0,Maidstone,3012,6.4,h,3,793000,3.0,1.0,2.0,417.0,-37.78867,144.87397
58615,1495807200.0,Malvern,3144,5.9,h,4,2775000,4.0,2.0,2.0,510.0,-37.863,145.03946
58616,1495807200.0,Malvern,3144,5.9,h,3,1700000,3.0,2.0,0.0,312.0,-37.86162,145.03065
58617,1495807200.0,Malvern East,3145,8.4,t,3,1060000,3.0,1.0,1.0,206.0,-37.87107,145.04991
58618,1495807200.0,Malvern East,3145,8.4,h,4,2400000,4.0,2.0,0.0,589.0,-37.87391,145.05562
58619,1495807200.0,Maribyrnong,3032,4.3,u,2,530000,2.0,1.0,1.0,81.0,-37.77323,144.89268
58620,1495807200.0,Maribyrnong,3032,4.3,u,2,450000,2.0,1.0,1.0,0.0,-37.77296,144.88057
58621,1495807200.0,Maribyrnong,3032,4.3,h,4,1510500,4.0,2.0,4.0,251.0,-37.7839,144.89431
58622,1495807200.0,Maribyrnong,3032,4.3,u,2,353000,2.0,1.0,1.0,4977.0,-37.77367,144.88161
58623,1495807200.0,McKinnon,3204,11.4,h,2,1250000,2.0,1.0,2.0,368.0,-37.91304,145.0373
58624,1495807200.0,McKinnon,3204,11.4,h,5,2300000,5.0,2.0,2.0,904.0,-37.91074,145.03068
58625,1495807200.0,Melbourne,3000,0.0,u,2,720000,2.0,1.0,1.0,0.0,-37.81267,144.96273
58626,1495807200.0,Melton,3337,31.7,h,3,295000,3.0,1.0,4.0,600.0,-37.68734,144.58001
58627,1495807200.0,Melton South,3338,29.8,h,4,347500,4.0,2.0,1.0,587.0,-37.69392,144.57468
58628,1495807200.0,Melton West,3337,31.7,h,3,410000,3.0,2.0,2.0,740.0,-37.68052,144.55106
58629,1495807200.0,Mentone,3194,20.0,t,3,1010000,3.0,1.0,2.0,309.0,-37.98009,145.06118
58630,1495807200.0,Mentone,3194,20.0,h,5,1485000,5.0,2.0,2.0,720.0,-37.98439,145.06812
58631,1495807200.0,Middle Park,3206,3.0,h,3,3750000,3.0,2.0,1.0,411.0,-37.85327,144.96223
58632,1495807200.0,Middle Park,3206,3.0,h,3,1750000,3.0,2.0,0.0,138.0,-37.84962,144.95856
58633,1495807200.0,Mill Park,3082,17.9,t,2,480750,2.0,1.0,1.0,114.0,-37.67761,145.06132
58634,1495807200.0,Mill Park,3082,17.9,h,5,725000,5.0,2.0,2.0,574.0,-37.66936,145.05413
58635,1495807200.0,Mitcham,3132,17.2,u,2,695000,2.0,1.0,1.0,300.0,-37.80574,145.18832
58636,1495807200.0,Mitcham,3132,17.2,h,2,655000,2.0,1.0,4.0,446.0,-37.81906,145.21253
58637,1495807200.0,Mitcham,3132,17.2,u,3,775000,3.0,1.0,2.0,208.0,-37.8135,145.19972
58638,1495807200.0,Mitcham,3132,17.2,u,3,820000,3.0,1.0,2.0,439.0,-37.82596,145.1872
58639,1495807200.0,Mitcham,3132,17.2,h,4,990000,4.0,2.0,2.0,708.0,-37.80601,145.20106
58640,1495807200.0,Mitcham,3132,17.2,h,2,883000,2.0,1.0,1.0,697.0,-37.81808,145.2057
58641,1495807200.0,Mont Albert,3127,10.2,h,4,1462000,4.0,2.0,0.0,420.0,-37.81788,145.11454
58642,1495807200.0,Montmorency,3094,16.2,h,3,1130000,3.0,2.0,2.0,842.0,-37.72096,145.12948
58643,1495807200.0,Montmorency,3094,16.2,t,3,960000,3.0,2.0,2.0,397.0,-37.72331,145.11909
58644,1495807200.0,Montmorency,3094,16.2,h,4,1050000,4.0,2.0,1.0,973.0,-37.72082,145.12027
58645,1495807200.0,Montmorency,3094,16.2,h,3,900000,3.0,1.0,1.0,575.0,-37.72089,145.11987
58646,1495807200.0,Montmorency,3094,16.2,h,3,806000,3.0,1.0,0.0,396.0,-37.71665,145.11682
58647,1495807200.0,Montmorency,3094,16.2,h,3,1160000,3.0,2.0,1.0,1125.0,-37.71541,145.11666
58648,1495807200.0,Montmorency,3094,16.2,h,3,700000,3.0,1.0,3.0,615.0,-37.72588,145.13443
58649,1495807200.0,Montmorency,3094,16.2,h,4,980000,4.0,3.0,2.0,701.0,-37.71871,145.13559
58650,1495807200.0,Mount Waverley,3149,14.2,t,4,1250800,4.0,2.0,2.0,243.0,-37.86463,145.14284
58651,1495807200.0,Mount Waverley,3149,14.2,h,4,1327000,4.0,3.0,2.0,768.0,-37.85896,145.11484
58652,1495807200.0,Mount Waverley,3149,14.2,u,2,670000,2.0,1.0,1.0,296.0,-37.87128,145.13051
58653,1495807200.0,Mount Waverley,3149,14.2,h,3,1615000,3.0,1.0,2.0,1321.0,-37.88569,145.1438
58654,1495807200.0,Mount Waverley,3149,14.2,h,4,1400000,4.0,3.0,2.0,668.0,-37.87118,145.12478
58655,1495807200.0,Mount Waverley,3149,14.2,u,2,620000,2.0,1.0,1.0,190.0,-37.87677,145.11961
58656,1495807200.0,Mulgrave,3170,18.8,h,3,800000,3.0,2.0,2.0,324.0,-37.92783,145.19685
58657,1495807200.0,Murrumbeena,3163,10.1,h,4,1540000,4.0,2.0,2.0,589.0,-37.90017,145.06435
58658,1495807200.0,Murrumbeena,3163,10.1,t,1,470000,1.0,1.0,1.0,0.0,-37.89018,145.06865
58659,1495807200.0,Murrumbeena,3163,10.1,u,3,1160000,3.0,2.0,2.0,441.0,-37.89706,145.07483
58660,1495807200.0,Niddrie,3042,10.4,t,3,715000,3.0,1.0,1.0,178.0,-37.74731,144.88826
58661,1495807200.0,Niddrie,3042,10.4,h,4,1010000,4.0,2.0,2.0,650.0,-37.73327,144.87482
58662,1495807200.0,Niddrie,3042,10.4,h,3,980000,3.0,1.0,2.0,577.0,-37.73521,144.87709
58663,1495807200.0,Noble Park,3174,22.7,h,3,730000,3.0,1.0,4.0,695.0,-37.96015,145.16618
58664,1495807200.0,Noble Park,3174,22.7,h,3,676000,3.0,1.0,1.0,587.0,-37.96968,145.16832
58665,1495807200.0,Noble Park,3174,22.7,h,4,805000,4.0,2.0,4.0,702.0,-37.97412,145.18022
58666,1495807200.0,Noble Park,3174,22.7,h,3,802000,3.0,1.0,1.0,818.0,-37.97712,145.17516
58667,1495807200.0,North Melbourne,3051,1.8,h,2,1126000,2.0,1.0,0.0,114.0,-37.80248,144.94846
58668,1495807200.0,North Melbourne,3051,1.8,h,4,1746000,4.0,2.0,0.0,149.0,-37.79722,144.94424
58669,1495807200.0,North Melbourne,3051,1.8,u,2,799000,2.0,1.0,1.0,0.0,-37.79999,144.94961
58670,1495807200.0,North Melbourne,3051,1.8,h,3,1285000,3.0,1.0,1.0,170.0,-37.79074,144.94324
58671,1495807200.0,Northcote,3070,5.3,h,3,1512000,3.0,1.0,0.0,326.0,-37.77664,144.99902
58672,1495807200.0,Northcote,3070,5.3,h,4,2042000,4.0,1.0,0.0,566.0,-37.77294,144.9957
58673,1495807200.0,Northcote,3070,5.3,h,2,1260000,2.0,1.0,1.0,234.0,-37.78015,145.00777
58674,1495807200.0,Northcote,3070,5.3,h,4,1650000,4.0,3.0,4.0,423.0,-37.76969,145.00718
58675,1495807200.0,Nunawading,3131,15.4,t,3,1235000,3.0,3.0,2.0,338.0,-37.82704,145.16801
58676,1495807200.0,Nunawading,3131,15.4,h,4,1570000,4.0,2.0,1.0,746.0,-37.82603,145.1721
58677,1495807200.0,Nunawading,3131,15.4,u,3,777000,3.0,2.0,2.0,239.0,-37.81359,145.17574
58678,1495807200.0,Oak Park,3046,11.2,h,3,972000,3.0,1.0,2.0,699.0,-37.71579,144.92231
58679,1495807200.0,Oakleigh,3166,12.3,h,2,1225000,2.0,1.0,2.0,567.0,-37.90193,145.10107
58680,1495807200.0,Oakleigh East,3166,12.3,h,3,1292000,3.0,1.0,1.0,716.0,-37.90295,145.11939
58681,1495807200.0,Oakleigh East,3166,12.3,t,4,912000,4.0,2.0,2.0,344.0,-37.90822,145.12036
58682,1495807200.0,Ormond,3204,11.4,h,4,1565000,4.0,3.0,2.0,719.0,-37.90087,145.03959
58683,1495807200.0,Ormond,3204,11.4,u,2,640000,2.0,1.0,1.0,0.0,-37.90323,145.04286
58684,1495807200.0,Parkdale,3195,21.5,h,2,1270000,2.0,1.0,4.0,772.0,-37.99482,145.08459
58685,1495807200.0,Parkdale,3195,21.5,h,5,1485000,5.0,2.0,2.0,693.0,-37.98928,145.07798
58686,1495807200.0,Parkdale,3195,21.5,h,4,1137500,4.0,2.0,4.0,641.0,-37.98464,145.08185
58687,1495807200.0,Parkdale,3195,21.5,h,3,1415000,3.0,1.0,2.0,545.0,-37.99827,145.07497
58688,1495807200.0,Parkville,3052,1.8,u,3,1560000,3.0,2.0,1.0,2431.0,-37.78212,144.95755
58689,1495807200.0,Pascoe Vale,3044,8.5,t,2,530000,2.0,2.0,1.0,135.0,-37.71628,144.93822
58690,1495807200.0,Pascoe Vale,3044,8.5,h,3,876000,3.0,1.0,2.0,525.0,-37.72803,144.94624
58691,1495807200.0,Pascoe Vale,3044,8.5,h,3,802000,3.0,2.0,1.0,450.0,-37.71872,144.94871
58692,1495807200.0,Pascoe Vale,3044,8.5,u,3,736000,3.0,1.0,0.0,278.0,-37.71798,144.93965
58693,1495807200.0,Pascoe Vale,3044,8.5,t,3,755000,3.0,1.0,2.0,234.0,-37.7254,144.92048
58694,1495807200.0,Pascoe Vale,3044,8.5,h,2,478000,2.0,1.0,1.0,0.0,-37.72436,144.94855
58695,1495807200.0,Pascoe Vale,3044,8.5,h,2,650000,2.0,1.0,2.0,605.0,-37.71878,144.95176
58696,1495807200.0,Port Melbourne,3207,3.5,h,2,1335000,2.0,1.0,0.0,181.0,-37.83661,144.93359
58697,1495807200.0,Port Melbourne,3207,3.5,u,1,545000,1.0,1.0,1.0,0.0,-37.84237,144.94486
58698,1495807200.0,Prahran,3181,4.6,u,2,740000,2.0,1.0,1.0,0.0,-37.85931,145.00616
58699,1495807200.0,Prahran,3181,4.6,u,2,698000,2.0,1.0,1.0,0.0,-37.85163,144.9943
58700,1495807200.0,Prahran,3181,4.6,h,2,780000,2.0,1.0,0.0,117.0,-37.84998,144.99499
58701,1495807200.0,Prahran,3181,4.6,t,2,1190000,2.0,1.0,2.0,57.0,-37.84839,145.0013
58702,1495807200.0,Prahran,3181,4.6,h,2,1170000,2.0,2.0,2.0,86.0,-37.85064,144.99095
58703,1495807200.0,Prahran,3181,4.6,u,2,660000,2.0,1.0,1.0,0.0,-37.85672,145.00273
58704,1495807200.0,Preston,3072,8.4,h,3,920000,3.0,1.0,2.0,693.0,-37.74528,145.01987
58705,1495807200.0,Preston,3072,8.4,h,3,1115000,3.0,1.0,2.0,680.0,-37.74244,145.02006
58706,1495807200.0,Preston,3072,8.4,u,3,550000,3.0,2.0,1.0,0.0,-37.74762,145.00261
58707,1495807200.0,Preston,3072,8.4,h,3,1171000,3.0,1.0,2.0,483.0,-37.73261,144.99535
58708,1495807200.0,Preston,3072,8.4,h,5,1060000,5.0,2.0,2.0,559.0,-37.73645,144.98715
58709,1495807200.0,Preston,3072,8.4,h,3,996000,3.0,1.0,2.0,581.0,-37.73972,145.0111
58710,1495807200.0,Preston,3072,8.4,h,2,617500,2.0,1.0,3.0,155.0,-37.75308,145.01464
58711,1495807200.0,Reservoir,3073,12.0,h,3,817000,3.0,1.0,2.0,700.0,-37.72456,145.02292
58712,1495807200.0,Reservoir,3073,12.0,t,2,575000,2.0,2.0,1.0,151.0,-37.70426,145.01204
58713,1495807200.0,Reservoir,3073,12.0,h,3,635000,3.0,2.0,2.0,289.0,-37.70798,145.02101
58714,1495807200.0,Reservoir,3073,12.0,u,2,470000,2.0,1.0,1.0,142.0,-37.70932,145.02484
58715,1495807200.0,Reservoir,3073,12.0,h,3,700000,3.0,2.0,1.0,301.0,-37.72839,145.00105
58716,1495807200.0,Reservoir,3073,12.0,h,3,860000,3.0,1.0,2.0,627.0,-37.72216,144.99381
58717,1495807200.0,Richmond,3121,2.4,h,2,1000000,2.0,1.0,0.0,164.0,-37.824,145.00679
58718,1495807200.0,Richmond,3121,2.4,h,3,1250000,3.0,1.0,1.0,111.0,-37.82137,145.00512
58719,1495807200.0,Richmond,3121,2.4,h,3,1280000,3.0,1.0,1.0,185.0,-37.82488,145.00642
58720,1495807200.0,Richmond,3121,2.4,u,2,615000,2.0,2.0,1.0,14196.0,-37.81894,145.01314
58721,1495807200.0,Richmond,3121,2.4,u,1,314000,1.0,1.0,1.0,0.0,-37.81256,144.99347
58722,1495807200.0,Richmond,3121,2.4,h,2,1341000,2.0,1.0,0.0,135.0,-37.82241,145.00235
58723,1495807200.0,Ringwood,3134,19.9,h,3,930000,3.0,1.0,1.0,835.0,-37.80237,145.23404
58724,1495807200.0,Ringwood East,3135,21.3,u,2,609000,2.0,1.0,2.0,190.0,-37.80551,145.24589
58725,1495807200.0,Ringwood North,3134,19.9,h,4,1085000,4.0,2.0,2.0,798.0,-37.79395,145.21878
58726,1495807200.0,Rosanna,3084,8.9,h,3,1100000,3.0,2.0,2.0,468.0,-37.74088,145.06285
58727,1495807200.0,Rosanna,3084,8.9,h,4,1185000,4.0,2.0,1.0,625.0,-37.74301,145.07149
58728,1495807200.0,Roxburgh Park,3064,20.6,h,4,500000,4.0,2.0,2.0,383.0,-37.61132,144.92075
58729,1495807200.0,Sandringham,3191,15.2,u,3,630000,3.0,2.0,3.0,0.0,-37.95541,145.02944
58730,1495807200.0,Sandringham,3191,15.2,u,2,760000,2.0,1.0,1.0,0.0,-37.95142,145.01977
58731,1495807200.0,Sandringham,3191,15.2,h,4,2100000,4.0,2.0,2.0,831.0,-37.95694,145.01936
58732,1495807200.0,Seaford,3198,35.4,h,4,795000,4.0,2.0,2.0,631.0,-38.08814,145.12598
58733,1495807200.0,Seddon,3011,5.1,h,3,1315000,4.0,3.0,2.0,122.0,-37.80401,144.89519
58734,1495807200.0,Seddon,3011,5.1,h,2,830000,2.0,1.0,1.0,152.0,-37.80697,144.8928
58735,1495807200.0,Seddon,3011,5.1,h,2,940000,2.0,1.0,0.0,207.0,-37.8071,144.88912
58736,1495807200.0,Silvan,3795,34.6,h,3,1085000,3.0,2.0,2.0,76000.0,-37.84739,145.47052
58737,1495807200.0,South Kingsville,3015,6.2,h,3,835000,3.0,1.0,1.0,297.0,-37.82984,144.873
58738,1495807200.0,South Melbourne,3205,1.9,h,1,807500,1.0,1.0,0.0,74.0,-37.83627,144.9605
58739,1495807200.0,South Melbourne,3205,1.9,h,4,4100000,4.0,2.0,1.0,403.0,-37.83737,144.95799
58740,1495807200.0,South Yarra,3141,2.7,u,3,1430000,3.0,3.0,1.0,913.0,-37.84014,144.99441
58741,1495807200.0,South Yarra,3141,2.7,h,4,2920000,4.0,2.0,2.0,564.0,-37.84405,145.0016
58742,1495807200.0,South Yarra,3141,2.7,u,1,400000,1.0,1.0,1.0,0.0,-37.83678,145.00137
58743,1495807200.0,Southbank,3006,0.7,u,2,600000,2.0,1.0,1.0,0.0,-37.8281,144.96627
58744,1495807200.0,Southbank,3006,0.7,u,2,600000,2.0,1.0,1.0,3634.0,-37.8281,144.96627
58745,1495807200.0,Spotswood,3015,6.2,h,4,1300000,4.0,2.0,2.0,730.0,-37.8257,144.87552
58746,1495807200.0,Spotswood,3015,6.2,h,3,1000000,3.0,1.0,3.0,399.0,-37.82673,144.87495
58747,1495807200.0,St Albans,3021,14.0,h,3,650000,3.0,1.0,0.0,722.0,-37.75836,144.80279
58748,1495807200.0,St Albans,3021,14.0,h,1,565000,1.0,1.0,2.0,617.0,-37.73385,144.80535
58749,1495807200.0,St Helena,3088,16.1,h,5,1387000,5.0,3.0,3.0,1348.0,-37.68508,145.1395
58750,1495807200.0,St Kilda,3182,5.0,u,1,480000,1.0,1.0,1.0,0.0,-37.86305,144.9911
58751,1495807200.0,St Kilda,3182,5.0,u,2,730000,2.0,1.0,0.0,284.0,-37.86309,144.98302
58752,1495807200.0,Sunbury,3429,31.7,h,4,535000,4.0,2.0,2.0,808.0,-37.58089,144.72183
58753,1495807200.0,Sunshine,3020,10.5,h,3,865000,3.0,1.0,2.0,550.0,-37.77972,144.83809
58754,1495807200.0,Sunshine,3020,10.5,h,3,1070000,3.0,2.0,2.0,573.0,-37.79127,144.83713
58755,1495807200.0,Sunshine,3020,10.5,u,1,245000,1.0,1.0,1.0,44.0,-37.79501,144.8262
58756,1495807200.0,Sunshine North,3020,10.5,h,6,750000,6.0,2.0,4.0,588.0,-37.77049,144.83167
58757,1495807200.0,Sunshine North,3020,10.5,h,3,632000,3.0,1.0,1.0,471.0,-37.76951,144.83309
58758,1495807200.0,Sunshine North,3020,10.5,h,3,905000,3.0,1.0,4.0,697.0,-37.77004,144.84254
58759,1495807200.0,Surrey Hills,3127,10.2,h,5,2505000,5.0,2.0,0.0,739.0,-37.81708,145.09566
58760,1495807200.0,Surrey Hills,3127,10.2,h,3,1785000,3.0,1.0,1.0,516.0,-37.82372,145.09085
58761,1495807200.0,Surrey Hills,3127,10.2,h,3,1580000,3.0,1.0,2.0,586.0,-37.83133,145.1006
58762,1495807200.0,Surrey Hills,3127,10.2,h,3,1620000,3.0,1.0,2.0,665.0,-37.81455,145.0943
58763,1495807200.0,Taylors Hill,3037,18.0,h,3,645000,3.0,2.0,2.0,684.0,-37.72199,144.74578
58764,1495807200.0,Taylors Lakes,3038,15.5,h,5,1300000,5.0,3.0,2.0,771.0,-37.68166,144.77422
